
---------- Begin Simulation Statistics ----------
simSeconds                                   0.014085                       # Number of seconds simulated (Second)
simTicks                                  14085407500                       # Number of ticks simulated (Tick)
finalTick                                 14300130000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    104.00                       # Real time elapsed on the host (Second)
hostTickRate                                135433905                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     920452                       # Number of bytes of host memory used (Byte)
simInsts                                     26966475                       # Number of instructions simulated (Count)
simOps                                       41119203                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   259287                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     395368                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         28170815                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42001838                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       18                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       41674401                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined              1055391                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1953573                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   8                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            28143844                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.480764                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.098367                       # Number of insts issued each cycle (Count)
system.cpu.dcache.WriteReq.missRate::cpu.data     0.000108                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.missRate::total     0.000108                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMissLatency::cpu.data 38054.913295                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMissLatency::total 38054.913295                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.mshrHits::cpu.data            9                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrHits::total            9                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrMisses::cpu.data          337                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMisses::total          337                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMissLatency::cpu.data     12686000                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissLatency::total     12686000                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissRate::cpu.data     0.000105                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.mshrMissRate::total     0.000105                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMshrMissLatency::cpu.data 37643.916914                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMshrMissLatency::total 37643.916914                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED  14307739000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse                   64                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs             12676728                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs               1987                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs            6379.832914                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick            10486000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data           64                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data            1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total               1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           48                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::4           16                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses           25354963                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses          25354963                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  14307739000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                  2397402                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              18395281                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                    940832                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               6291253                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 124940                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              1952658                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                   173                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts               42881072                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                   541                       # Number of squashed instructions handled by decode (Count)
system.cpu.fetch.icacheStallCycles            4572796                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu.fetch.insts                       31017199                       # Number of instructions fetch has processed (Count)
system.cpu.fetch.branches                     2935813                       # Number of branches that fetch encountered (Count)
system.cpu.fetch.predictedBranches            2197344                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      23450141                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  250226                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  119                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          1530                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles            9                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                   4469706                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 25745                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           28149708                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.681972                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.377142                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 17099406     60.74%     60.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  1131632      4.02%     64.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1001445      3.56%     68.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  2145938      7.62%     75.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   935517      3.32%     79.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   982000      3.49%     82.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  4853770     17.24%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                6                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             28149708                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.branchRate                  0.104158                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetch.rate                        1.100446                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.icache.demandHits::cpu.inst        4468507                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           4468507                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       4468507                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          4468507                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1199                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1199                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1199                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1199                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     46251999                       # number of demand (read+write) miss ticks (Tick)
