
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015046                       # Number of seconds simulated (Second)
simTicks                                  15046278000                       # Number of ticks simulated (Tick)
finalTick                                 15263154000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    122.20                       # Real time elapsed on the host (Second)
hostTickRate                                123125425                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     920532                       # Number of bytes of host memory used (Byte)
simInsts                                     26966475                       # Number of instructions simulated (Count)
simOps                                       41119203                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   220670                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     336483                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         30092556                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        43515213                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       36                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       42684538                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined              2568784                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           4836814                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  26                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            30064584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.419761                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.119456                       # Number of insts issued each cycle (Count)
system.cpu.numRefs                           17194946                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                        2558522                       # Number of branches executed (Count)
system.cpu.numStoreInsts                      3275845                       # Number of stores executed (Count)
system.cpu.numRate                           1.403463                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                             701                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                           36957                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                    26872753                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                      40948698                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               1.120396                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          1.120396                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               0.892541                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          0.892541                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                   44064998                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                  33612495                       # Number of integer regfile writes (Count)
system.cpu.fpRegfileReads                         996                       # Number of floating regfile reads (Count)
system.cpu.fpRegfileWrites                        508                       # Number of floating regfile writes (Count)
system.cpu.ccRegfileReads                    12723583                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                   12995022                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                  23785092                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                        9                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads       14342610                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores       3511521                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads      1758005                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores           16                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                 3440362                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted           3411791                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            300801                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              2584977                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                 2583644                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.999484                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                    5692                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups            2604                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits                112                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             2492                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted           48                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts         2569359                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls              10                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            300723                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples     29595702                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     1.383603                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     1.576314                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        11327375     38.27%     38.27% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1         8791221     29.70%     67.98% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         1821678      6.16%     74.13% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         4818920     16.28%     90.42% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4          605572      2.05%     92.46% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5         1750543      5.91%     98.38% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6          480393      1.62%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            6                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total     29595702                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted             26872753                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted               40948698                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                    16556059                       # Number of memory references committed (Count)
system.cpu.commit.loads                      13339817                       # Number of loads committed (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                           0                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                    2557509                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions                0                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                        624                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                    40947850                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                  5248                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          319      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu     24376781     59.53%     59.53% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult        15050      0.04%     59.57% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv           85      0.00%     59.57% # Class of committed instruction (Count)
